year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,30,751,800,-9,846,907,-21,US,2138,N952UW,LGA,BOS,38,184,8,0,2013-10-30T12:00:00Z
2013,11,12,1758,1800,-2,2050,2101,-11,UA,360,N842UA,EWR,PBI,149,1023,18,0,2013-11-12T23:00:00Z
2013,10,13,2049,2050,-1,2156,2212,-16,DL,985,N337NB,JFK,BOS,32,187,20,50,2013-10-14T00:00:00Z
2013,1,17,1227,1217,10,1541,1556,-15,UA,1227,N35260,EWR,PHX,298,2133,12,17,2013-01-17T17:00:00Z
2013,5,1,1924,1930,-6,2109,2139,-30,9E,3416,N605LR,JFK,RDU,70,427,19,30,2013-05-01T23:00:00Z
2013,11,3,1823,1800,23,2225,2114,71,UA,1064,N33203,EWR,LAX,362,2454,18,0,2013-11-03T23:00:00Z
2013,8,30,558,605,-7,718,734,-16,UA,1622,N36472,EWR,ORD,109,719,6,5,2013-08-30T10:00:00Z
2013,7,22,1519,1520,-1,1905,1814,51,UA,1600,N17126,EWR,LAX,328,2454,15,20,2013-07-22T19:00:00Z
2013,5,21,1324,1325,-1,1654,1618,36,UA,734,N855UA,EWR,DFW,244,1372,13,25,2013-05-21T17:00:00Z
2013,9,23,1813,1820,-7,2005,2041,-36,9E,4245,N8908D,JFK,CHS,85,636,18,20,2013-09-23T22:00:00Z
2013,8,3,1929,1930,-1,2300,2248,12,B6,71,N637JB,JFK,SLC,296,1990,19,30,2013-08-03T23:00:00Z
2013,4,3,1428,1430,-2,1804,1845,-41,AA,1635,N5FAAA,JFK,SJU,190,1598,14,30,2013-04-03T18:00:00Z
2013,9,17,657,700,-3,956,1010,-14,DL,1415,N386DA,JFK,SLC,269,1990,7,0,2013-09-17T11:00:00Z
2013,8,22,1541,1514,27,1704,1648,16,UA,253,N427UA,EWR,ORD,121,719,15,14,2013-08-22T19:00:00Z
2013,6,20,1732,1629,63,1914,1823,51,EV,5818,N13992,EWR,MEM,135,946,16,29,2013-06-20T20:00:00Z
2013,7,6,1032,1017,15,1220,1211,9,EV,4328,N11187,EWR,CHS,88,628,10,17,2013-07-06T14:00:00Z
2013,8,26,1831,1835,-4,2144,2155,-11,AA,269,N3JTAA,JFK,SEA,338,2422,18,35,2013-08-26T22:00:00Z
2013,3,27,844,850,-6,947,1011,-24,9E,3314,N921XJ,JFK,BOS,38,187,8,50,2013-03-27T12:00:00Z
2013,3,15,1625,1627,-2,1916,1926,-10,B6,369,N536JB,LGA,PBI,130,1035,16,27,2013-03-15T20:00:00Z
2013,10,18,1940,1945,-5,2044,2059,-15,9E,3843,N8907A,JFK,PHL,28,94,19,45,2013-10-18T23:00:00Z
2013,3,12,819,655,84,930,813,77,B6,1305,N247JB,JFK,IAD,46,228,6,55,2013-03-12T10:00:00Z
2013,10,4,2018,2022,-4,2213,2155,18,B6,105,N334JB,JFK,ORD,133,740,20,22,2013-10-05T00:00:00Z
2013,4,22,1435,1436,-1,1756,1755,1,UA,595,N508UA,JFK,SFO,354,2586,14,36,2013-04-22T18:00:00Z
2013,10,1,753,755,-2,859,910,-11,WN,909,N251WN,EWR,MDW,102,711,7,55,2013-10-01T11:00:00Z
2013,3,18,1130,1134,-4,1339,1402,-23,UA,1402,N76528,EWR,DEN,229,1605,11,34,2013-03-18T15:00:00Z
2013,1,31,1352,1355,-3,1657,1708,-11,DL,2079,N349NW,LGA,FLL,163,1076,13,55,2013-01-31T18:00:00Z
2013,7,25,1706,1655,11,2011,2005,6,VX,413,N624VA,JFK,LAX,317,2475,16,55,2013-07-25T20:00:00Z
2013,8,6,1948,1955,-7,2145,2145,0,MQ,3573,N738MQ,LGA,CMH,76,479,19,55,2013-08-06T23:00:00Z
2013,1,15,1828,1835,-7,2127,2128,-1,B6,527,N633JB,EWR,MCO,140,937,18,35,2013-01-15T23:00:00Z
2013,9,4,2139,2140,-1,19,40,-21,AA,185,N332AA,JFK,LAX,303,2475,21,40,2013-09-05T01:00:00Z
2013,7,22,1343,1325,18,1800,1545,135,F9,507,N948FR,LGA,DEN,248,1620,13,25,2013-07-22T17:00:00Z
2013,2,16,1954,2000,-6,2042,2103,-21,EV,4162,N13992,EWR,ALB,27,143,20,0,2013-02-17T01:00:00Z
2013,4,20,2115,2115,0,5,2356,9,B6,927,N593JB,EWR,MCO,154,937,21,15,2013-04-21T01:00:00Z
2013,6,14,823,825,-2,1111,1141,-30,UA,1717,N37437,EWR,SEA,315,2402,8,25,2013-06-14T12:00:00Z
2013,9,30,833,840,-7,1013,1023,-10,EV,4711,N12563,EWR,STL,121,872,8,40,2013-09-30T12:00:00Z
2013,3,3,1930,1936,-6,2041,2100,-19,EV,5705,N835AS,LGA,IAD,49,229,19,36,2013-03-04T00:00:00Z
2013,6,11,700,700,0,916,930,-14,DL,1547,N6704Z,LGA,ATL,106,762,7,0,2013-06-11T11:00:00Z
2013,4,14,818,818,0,1057,1110,-13,UA,1030,N33289,EWR,MCO,140,937,8,18,2013-04-14T12:00:00Z
2013,6,21,1125,1025,60,1409,1308,61,B6,925,N594JB,JFK,TPA,144,1005,10,25,2013-06-21T14:00:00Z
2013,4,30,1505,1442,23,1654,1646,8,EV,4335,N12552,EWR,CVG,83,569,14,42,2013-04-30T18:00:00Z
2013,2,26,1132,1135,-3,1520,1446,34,DL,950,N363NW,LGA,FLL,190,1076,11,35,2013-02-26T16:00:00Z
2013,11,2,1431,1435,-4,1618,1636,-18,DL,1819,N939DL,LGA,MSP,141,1020,14,35,2013-11-02T18:00:00Z
2013,11,8,818,810,8,1114,1106,8,UA,1148,N37409,EWR,TPA,149,997,8,10,2013-11-08T13:00:00Z
2013,2,1,1456,1502,-6,1606,1615,-9,EV,4571,N14952,EWR,PWM,53,284,15,2,2013-02-01T20:00:00Z
2013,6,14,1842,1835,7,2140,2144,-4,UA,1637,N76254,EWR,TPA,134,997,18,35,2013-06-14T22:00:00Z
2013,8,12,644,644,0,804,810,-6,UA,1444,N39418,EWR,ORD,110,719,6,44,2013-08-12T10:00:00Z
2013,7,24,855,900,-5,1254,1305,-11,AA,1357,N5FNAA,JFK,SJU,203,1598,9,0,2013-07-24T13:00:00Z
2013,5,17,758,759,-1,1053,1109,-16,AA,2267,N3GCAA,LGA,MIA,146,1096,7,59,2013-05-17T11:00:00Z
2013,4,30,1510,1515,-5,1713,1710,3,EV,4381,N12996,EWR,DTW,81,488,15,15,2013-04-30T19:00:00Z
2013,3,29,1254,1259,-5,1511,1534,-23,DL,781,N678DL,LGA,ATL,106,762,12,59,2013-03-29T16:00:00Z
2013,6,14,556,605,-9,851,905,-14,AA,1837,N3DHAA,LGA,MIA,153,1096,6,5,2013-06-14T10:00:00Z
2013,12,5,NA,2159,NA,NA,2359,NA,EV,3845,N14570,EWR,GSP,NA,594,21,59,2013-12-06T02:00:00Z
2013,10,29,808,815,-7,1050,1123,-33,B6,281,N373JB,JFK,HOU,202,1428,8,15,2013-10-29T12:00:00Z
2013,10,27,2134,2055,39,14,2359,15,UA,371,N402UA,EWR,FLL,143,1065,20,55,2013-10-28T00:00:00Z
2013,9,22,659,700,-1,824,835,-11,WN,329,N969WN,EWR,STL,120,872,7,0,2013-09-22T11:00:00Z
2013,3,16,1341,1340,1,1701,1648,13,B6,83,N635JB,JFK,SEA,361,2422,13,40,2013-03-16T17:00:00Z
2013,3,24,2013,2000,13,2327,2300,27,B6,21,N216JB,JFK,TPA,158,1005,20,0,2013-03-25T00:00:00Z
2013,4,2,1457,1500,-3,1701,1640,21,MQ,4333,N690MQ,JFK,PIT,72,340,15,0,2013-04-02T19:00:00Z
2013,2,18,1702,1700,2,1808,1817,-9,US,2183,N768US,LGA,DCA,44,214,17,0,2013-02-18T22:00:00Z
2013,9,8,556,600,-4,816,840,-24,B6,27,N662JB,EWR,MCO,119,937,6,0,2013-09-08T10:00:00Z
2013,11,18,1339,1250,49,1425,1400,25,AA,178,N3GXAA,JFK,BOS,34,187,12,50,2013-11-18T17:00:00Z
2013,4,21,1447,1455,-8,1630,1640,-10,MQ,4172,N644MQ,JFK,CLE,83,425,14,55,2013-04-21T18:00:00Z
2013,2,6,2242,1825,257,15,2008,247,EV,5073,N612QX,LGA,MSN,127,812,18,25,2013-02-06T23:00:00Z
2013,3,1,1917,1920,-3,2226,2230,-4,DL,2370,N363NW,LGA,PBI,168,1035,19,20,2013-03-02T00:00:00Z
2013,1,25,909,900,9,1047,1039,8,UA,544,N459UA,LGA,ORD,124,733,9,0,2013-01-25T14:00:00Z
2013,9,18,1656,1659,-3,1920,1905,15,9E,3932,N8883E,EWR,CVG,96,569,16,59,2013-09-18T20:00:00Z
2013,12,8,1556,1550,6,1824,1710,74,WN,421,N763SW,EWR,MDW,157,711,15,50,2013-12-08T20:00:00Z
2013,10,6,2010,2003,7,2213,2212,1,EV,4321,N12122,EWR,MCI,156,1092,20,3,2013-10-07T00:00:00Z
2013,3,29,1909,1915,-6,2133,2208,-35,B6,155,N569JB,JFK,MCO,123,944,19,15,2013-03-29T23:00:00Z
2013,5,21,1902,1830,32,2021,1955,26,MQ,4484,N738MQ,LGA,BNA,113,764,18,30,2013-05-21T22:00:00Z
2013,3,28,1251,1300,-9,1422,1450,-28,MQ,4426,N719MQ,LGA,CMH,73,479,13,0,2013-03-28T17:00:00Z
2013,1,4,746,745,1,1106,1125,-19,AA,59,N339AA,JFK,SFO,343,2586,7,45,2013-01-04T12:00:00Z
2013,4,3,1346,1329,17,1431,1426,5,EV,4155,N18102,EWR,BDL,26,116,13,29,2013-04-03T17:00:00Z
2013,5,1,556,600,-4,655,720,-25,MQ,3768,N543MQ,EWR,ORD,103,719,6,0,2013-05-01T10:00:00Z
2013,8,6,855,900,-5,1031,1025,6,UA,1171,N16701,EWR,ORD,115,719,9,0,2013-08-06T13:00:00Z
2013,3,29,1510,1456,14,1800,1759,1,UA,1186,N39726,EWR,MIA,152,1085,14,56,2013-03-29T18:00:00Z
2013,8,26,2049,2045,4,2231,2308,-37,9E,3367,N926XJ,JFK,CVG,81,589,20,45,2013-08-27T00:00:00Z
2013,10,2,1052,1100,-8,1200,1215,-15,US,2144,N945UW,LGA,BOS,40,184,11,0,2013-10-02T15:00:00Z
2013,4,20,2102,2105,-3,21,2358,23,UA,254,N801UA,EWR,PBI,175,1023,21,5,2013-04-21T01:00:00Z
2013,9,22,1443,1445,-2,1608,1626,-18,9E,3318,N923XJ,JFK,BUF,56,301,14,45,2013-09-22T18:00:00Z
2013,8,5,929,930,-1,1210,1230,-20,WN,1983,N786SW,EWR,AUS,198,1504,9,30,2013-08-05T13:00:00Z
2013,3,22,917,920,-3,1128,1125,3,MQ,4582,N515MQ,LGA,CLT,80,544,9,20,2013-03-22T13:00:00Z
2013,2,15,1452,1458,-6,1806,1816,-10,UA,374,N801UA,EWR,AUS,236,1504,14,58,2013-02-15T19:00:00Z
2013,5,17,624,625,-1,736,745,-9,WN,3493,N8611F,LGA,MDW,111,725,6,25,2013-05-17T10:00:00Z
2013,3,5,627,630,-3,745,800,-15,EV,4381,N14902,EWR,PIT,60,319,6,30,2013-03-05T11:00:00Z
2013,11,10,1450,1450,0,1713,1712,1,9E,2903,N910XJ,JFK,CLT,94,541,14,50,2013-11-10T19:00:00Z
2013,1,13,1401,1405,-4,1643,1705,-22,B6,63,N598JB,JFK,TPA,146,1005,14,5,2013-01-13T19:00:00Z
2013,11,30,1928,1930,-2,2132,2136,-4,EV,5801,N16987,EWR,CHS,97,628,19,30,2013-12-01T00:00:00Z
2013,4,23,1216,1215,1,1347,1350,-3,WN,529,N508SW,EWR,STL,134,872,12,15,2013-04-23T16:00:00Z
2013,10,18,1213,1220,-7,1351,1355,-4,MQ,3361,N807MQ,JFK,RDU,77,427,12,20,2013-10-18T16:00:00Z
2013,8,19,909,915,-6,1149,1215,-26,VX,161,N848VA,EWR,LAX,316,2454,9,15,2013-08-19T13:00:00Z
2013,6,25,640,640,0,1104,1040,24,AA,413,N3DBAA,JFK,SJU,212,1598,6,40,2013-06-25T10:00:00Z
2013,9,10,816,815,1,1051,1105,-14,B6,183,N760JB,JFK,MCO,126,944,8,15,2013-09-10T12:00:00Z
2013,5,28,1651,1639,12,1935,1930,5,B6,547,N807JB,EWR,PBI,138,1023,16,39,2013-05-28T20:00:00Z
2013,11,30,2156,2159,-3,2254,2305,-11,9E,3525,N605LR,LGA,SYR,38,198,21,59,2013-12-01T02:00:00Z
2013,10,8,1945,1900,45,2226,2154,32,UA,1528,N26208,EWR,MCO,134,937,19,0,2013-10-08T23:00:00Z
2013,9,2,1558,1505,53,1745,1701,44,EV,4326,N13914,EWR,CLT,84,529,15,5,2013-09-02T19:00:00Z
2013,9,21,607,610,-3,753,805,-12,DL,1919,N991DL,LGA,MSP,139,1020,6,10,2013-09-21T10:00:00Z
2013,12,1,2115,2119,-4,2308,2323,-15,US,2072,N554UW,LGA,CLT,88,544,21,19,2013-12-02T02:00:00Z
2013,1,30,1413,1359,14,1530,1533,-3,UA,683,N437UA,EWR,ORD,121,719,13,59,2013-01-30T18:00:00Z
2013,8,20,1435,1030,245,1635,1248,227,DL,1529,N3757D,JFK,LAS,277,2248,10,30,2013-08-20T14:00:00Z
2013,8,4,619,620,-1,815,817,-2,EV,4963,N758EV,EWR,MSP,149,1008,6,20,2013-08-04T10:00:00Z
2013,8,15,703,705,-2,910,922,-12,UA,805,N409UA,EWR,PHX,280,2133,7,5,2013-08-15T11:00:00Z
2013,11,25,717,730,-13,1022,1105,-43,VX,183,N838VA,EWR,SFO,344,2565,7,30,2013-11-25T12:00:00Z
2013,9,12,909,912,-3,1010,1025,-15,B6,208,N317JB,JFK,PWM,49,273,9,12,2013-09-12T13:00:00Z
2013,5,29,1708,1700,8,1937,1939,-2,DL,1499,N642DL,LGA,ATL,116,762,17,0,2013-05-29T21:00:00Z
2013,3,1,909,911,-2,1228,1220,8,UA,377,N558UA,EWR,MIA,168,1085,9,11,2013-03-01T14:00:00Z
2013,4,28,2050,2100,-10,2151,2215,-24,US,2191,N700UW,LGA,DCA,47,214,21,0,2013-04-29T01:00:00Z
2013,4,3,1530,1530,0,1734,1732,2,US,980,N742PS,LGA,CLT,90,544,15,30,2013-04-03T19:00:00Z
2013,1,26,1015,1015,0,1238,1251,-13,DL,1705,N315NB,LGA,MSY,174,1183,10,15,2013-01-26T15:00:00Z
2013,10,17,724,730,-6,916,929,-13,DL,831,N334NB,LGA,DTW,93,502,7,30,2013-10-17T11:00:00Z
2013,5,20,1815,1610,125,2122,1911,131,B6,369,N618JB,LGA,PBI,147,1035,16,10,2013-05-20T20:00:00Z
2013,10,25,818,825,-7,1006,1023,-17,US,409,N640AW,EWR,CLT,86,529,8,25,2013-10-25T12:00:00Z
2013,7,26,1832,1835,-3,2059,2046,13,DL,2019,N373NW,LGA,MSP,157,1020,18,35,2013-07-26T22:00:00Z
2013,2,2,754,759,-5,851,909,-18,EV,4696,N17560,EWR,MHT,40,209,7,59,2013-02-02T12:00:00Z
2013,11,2,1018,1015,3,1233,1242,-9,US,604,N676AW,EWR,PHX,293,2133,10,15,2013-11-02T14:00:00Z
2013,1,2,655,659,-4,955,959,-4,AA,1815,N5EUAA,JFK,MCO,144,944,6,59,2013-01-02T11:00:00Z
2013,10,4,1915,1911,4,2249,2225,24,UA,1526,N77430,EWR,LAX,336,2454,19,11,2013-10-04T23:00:00Z
2013,10,18,1200,1200,0,1257,1312,-15,DL,2451,N314NB,JFK,BOS,33,187,12,0,2013-10-18T16:00:00Z
2013,4,10,NA,2245,NA,NA,1,NA,B6,608,N317JB,JFK,PWM,NA,273,22,45,2013-04-11T02:00:00Z
2013,3,19,953,1000,-7,1343,1251,52,UA,684,N411UA,EWR,MCO,156,937,10,0,2013-03-19T14:00:00Z
2013,12,28,858,900,-2,1350,1349,1,DL,2591,N3754A,JFK,SJU,187,1598,9,0,2013-12-28T14:00:00Z
2013,3,17,1102,1059,3,1441,1431,10,UA,1220,N36444,EWR,SFO,382,2565,10,59,2013-03-17T14:00:00Z
2013,8,12,12,2359,13,357,350,7,B6,745,N623JB,JFK,PSE,210,1617,23,59,2013-08-13T03:00:00Z
2013,8,18,1458,1459,-1,1806,1752,14,UA,350,N558UA,EWR,FLL,162,1065,14,59,2013-08-18T18:00:00Z
2013,1,6,1347,1350,-3,1608,1628,-20,DL,1705,N344NB,LGA,MSY,190,1183,13,50,2013-01-06T18:00:00Z
2013,12,27,1343,1221,82,1612,1454,78,EV,4141,N14179,EWR,ATL,124,746,12,21,2013-12-27T17:00:00Z
2013,2,21,553,600,-7,725,745,-20,AA,301,N3HHAA,LGA,ORD,126,733,6,0,2013-02-21T11:00:00Z
2013,9,16,1853,1855,-2,2101,2131,-30,DL,87,N172DZ,JFK,ATL,104,760,18,55,2013-09-16T22:00:00Z
2013,2,20,1233,1240,-7,1411,1446,-35,DL,1131,N364NB,LGA,DTW,83,502,12,40,2013-02-20T17:00:00Z
2013,10,28,1003,1010,-7,1226,1240,-14,MQ,3644,N0EGMQ,LGA,ATL,106,762,10,10,2013-10-28T14:00:00Z
2013,3,19,1712,1655,17,2031,2030,1,VX,413,N628VA,JFK,LAX,351,2475,16,55,2013-03-19T20:00:00Z
2013,12,14,614,615,-1,846,852,-6,DL,479,N3735D,JFK,ATL,131,760,6,15,2013-12-14T11:00:00Z
2013,10,10,702,659,3,1001,1007,-6,UA,1183,N38451,EWR,RSW,156,1068,6,59,2013-10-10T10:00:00Z
2013,3,20,636,638,-2,747,758,-11,UA,1142,N28457,EWR,BOS,43,200,6,38,2013-03-20T10:00:00Z
2013,6,30,2023,1628,235,2333,1920,253,UA,441,N556UA,EWR,LAX,307,2454,16,28,2013-06-30T20:00:00Z
2013,1,3,850,855,-5,1126,1101,25,EV,4164,N13133,EWR,DTW,107,488,8,55,2013-01-03T13:00:00Z
2013,12,9,NA,2145,NA,NA,2253,NA,EV,4625,N12921,EWR,DCA,NA,199,21,45,2013-12-10T02:00:00Z
2013,5,26,1726,1728,-2,1941,2008,-27,UA,457,N826UA,EWR,PHX,293,2133,17,28,2013-05-26T21:00:00Z
2013,12,21,NA,830,NA,NA,1100,NA,9E,3941,NA,LGA,IND,NA,660,8,30,2013-12-21T13:00:00Z
2013,11,27,1557,1600,-3,1857,1947,-50,DL,409,N706TW,JFK,SFO,339,2586,16,0,2013-11-27T21:00:00Z
2013,7,18,1527,1459,28,1801,1737,24,DL,451,N692DL,LGA,ATL,113,762,14,59,2013-07-18T18:00:00Z
2013,2,13,1729,1727,2,2035,2040,-5,UA,1100,N39728,EWR,SEA,343,2402,17,27,2013-02-13T22:00:00Z
2013,2,16,840,840,0,1221,1147,34,UA,443,N560UA,JFK,LAX,317,2475,8,40,2013-02-16T13:00:00Z
2013,1,14,1613,1615,-2,1845,1845,0,WN,161,N479WN,EWR,DEN,259,1605,16,15,2013-01-14T21:00:00Z
2013,10,1,1614,1600,14,1812,1828,-16,9E,3540,N920XJ,JFK,MSP,156,1029,16,0,2013-10-01T20:00:00Z
2013,3,21,827,828,-1,1113,1132,-19,UA,1718,N37409,EWR,MCO,137,937,8,28,2013-03-21T12:00:00Z
2013,9,30,927,835,52,1048,1000,48,MQ,3355,N534MQ,LGA,BNA,96,764,8,35,2013-09-30T12:00:00Z
2013,6,18,915,915,0,1228,1215,13,VX,161,N837VA,EWR,LAX,339,2454,9,15,2013-06-18T13:00:00Z
2013,12,29,1313,1315,-2,1503,1506,-3,US,802,N539UW,EWR,CLT,93,529,13,15,2013-12-29T18:00:00Z
2013,11,1,1954,1935,19,2251,2242,9,UA,208,N847UA,EWR,SEA,332,2402,19,35,2013-11-01T23:00:00Z
2013,3,19,1917,1920,-3,2041,2100,-19,AA,359,N3FDAA,LGA,ORD,112,733,19,20,2013-03-19T23:00:00Z
2013,10,2,1347,1350,-3,1620,1643,-23,B6,1783,N534JB,JFK,MCO,131,944,13,50,2013-10-02T17:00:00Z
2013,3,29,1609,1615,-6,1750,1812,-22,EV,4092,N13550,EWR,DAY,84,533,16,15,2013-03-29T20:00:00Z
2013,10,8,556,600,-4,857,923,-26,UA,303,N510UA,JFK,SFO,326,2586,6,0,2013-10-08T10:00:00Z
2013,5,11,1525,1529,-4,1903,1744,79,EV,4328,N12201,EWR,MSY,196,1167,15,29,2013-05-11T19:00:00Z
2013,7,28,954,959,-5,1147,1200,-13,EV,4328,N12157,EWR,CHS,95,628,9,59,2013-07-28T13:00:00Z
2013,5,22,743,746,-3,1045,1109,-24,UA,1466,N73299,EWR,LAX,323,2454,7,46,2013-05-22T11:00:00Z
2013,1,3,1600,1600,0,1823,1850,-27,DL,1331,N3743H,JFK,DEN,219,1626,16,0,2013-01-03T21:00:00Z
2013,2,28,654,655,-1,1006,1029,-23,DL,1415,N640DL,JFK,SLC,274,1990,6,55,2013-02-28T11:00:00Z
2013,1,28,1527,1457,30,1842,1823,19,UA,1698,N34282,EWR,SFO,359,2565,14,57,2013-01-28T19:00:00Z
2013,5,22,2227,2120,67,100,2359,61,UA,1611,N36272,EWR,IAH,185,1400,21,20,2013-05-23T01:00:00Z
2013,7,11,1031,1015,16,1240,1207,33,US,1444,N766US,JFK,CLT,96,541,10,15,2013-07-11T14:00:00Z
2013,8,22,1837,1610,147,2113,1858,135,UA,411,N803UA,EWR,MCO,119,937,16,10,2013-08-22T20:00:00Z
2013,5,15,2039,2048,-9,2215,2227,-12,EV,4459,N11547,EWR,GSO,65,445,20,48,2013-05-16T00:00:00Z
2013,6,27,2201,2025,96,123,2324,119,UA,771,N518UA,JFK,LAX,304,2475,20,25,2013-06-28T00:00:00Z
2013,9,7,1715,1720,-5,1820,1851,-31,EV,4191,N12564,EWR,BNA,100,748,17,20,2013-09-07T21:00:00Z
2013,3,23,1707,1614,53,2032,1914,78,B6,985,N517JB,LGA,TPA,154,1010,16,14,2013-03-23T20:00:00Z
2013,1,25,1716,1459,137,1959,1757,122,B6,393,N503JB,LGA,MCO,144,950,14,59,2013-01-25T19:00:00Z
2013,1,4,1219,1221,-2,1454,1555,-61,UA,551,N830UA,EWR,SFO,313,2565,12,21,2013-01-04T17:00:00Z
2013,7,31,1623,1624,-1,1801,1816,-15,EV,4212,N15980,EWR,RDU,75,416,16,24,2013-07-31T20:00:00Z
2013,12,15,1013,1019,-6,1331,1350,-19,UA,642,N518UA,JFK,SFO,343,2586,10,19,2013-12-15T15:00:00Z
2013,2,8,641,635,6,1028,1019,9,UA,849,N496UA,EWR,PHX,314,2133,6,35,2013-02-08T11:00:00Z
2013,8,15,1627,1425,122,1743,1544,119,EV,5712,N834AS,JFK,IAD,44,228,14,25,2013-08-15T18:00:00Z
2013,1,17,820,822,-2,1036,1019,17,EV,4691,N13553,EWR,DAY,100,533,8,22,2013-01-17T13:00:00Z
2013,11,28,1026,1025,1,1237,1247,-10,EV,4495,N12166,EWR,SAV,109,708,10,25,2013-11-28T15:00:00Z
2013,10,30,2119,2059,20,2326,2255,31,EV,4368,N11109,EWR,DAY,96,533,20,59,2013-10-31T00:00:00Z
2013,8,18,1858,1659,119,2108,1908,120,EV,4370,N16561,EWR,CHS,95,628,16,59,2013-08-18T20:00:00Z
2013,11,16,630,632,-2,845,854,-9,EV,4122,N16987,EWR,SDF,116,642,6,32,2013-11-16T11:00:00Z
2013,2,9,1516,1305,131,1616,1406,130,EV,4129,N15983,EWR,DCA,46,199,13,5,2013-02-09T18:00:00Z
2013,8,4,2121,2057,24,2353,2359,-6,UA,1439,N37470,EWR,LAX,313,2454,20,57,2013-08-05T00:00:00Z
2013,3,13,819,816,3,1133,1146,-13,UA,1290,N37290,EWR,SFO,349,2565,8,16,2013-03-13T12:00:00Z
2013,10,3,1937,1940,-3,2054,2100,-6,EV,5714,N825AS,JFK,IAD,44,228,19,40,2013-10-03T23:00:00Z
2013,1,24,631,630,1,826,830,-4,MQ,4599,N544MQ,LGA,MSP,157,1020,6,30,2013-01-24T11:00:00Z
2013,8,15,1257,1255,2,1448,1440,8,MQ,3388,N713MQ,LGA,CMH,70,479,12,55,2013-08-15T16:00:00Z
2013,12,9,1954,1800,114,2202,1935,147,MQ,3486,N813MQ,LGA,BNA,147,764,18,0,2013-12-09T23:00:00Z
2013,1,26,2038,2045,-7,2245,2310,-25,B6,115,N348JB,JFK,MSY,163,1182,20,45,2013-01-27T01:00:00Z
2013,3,22,842,845,-3,1141,1153,-12,UA,1296,N76288,EWR,PBI,154,1023,8,45,2013-03-22T12:00:00Z
2013,8,3,1634,1635,-1,1949,1944,5,B6,423,N561JB,JFK,LAX,322,2475,16,35,2013-08-03T20:00:00Z
2013,11,14,1526,1530,-4,1809,1829,-20,B6,83,N562JB,JFK,MCO,133,944,15,30,2013-11-14T20:00:00Z
2013,8,26,1700,1705,-5,1959,2020,-21,AA,1999,N3GTAA,EWR,MIA,139,1085,17,5,2013-08-26T21:00:00Z
2013,11,15,1937,1935,2,2134,2120,14,9E,2909,N922XJ,JFK,RIC,61,288,19,35,2013-11-16T00:00:00Z
2013,11,28,800,800,0,1123,1115,8,AA,2267,N3HJAA,LGA,MIA,162,1096,8,0,2013-11-28T13:00:00Z
2013,6,21,1909,1900,9,2120,2147,-27,B6,711,N506JB,JFK,LAS,288,2248,19,0,2013-06-21T23:00:00Z
2013,9,18,1937,1935,2,2233,2242,-9,UA,251,N811UA,EWR,SEA,320,2402,19,35,2013-09-18T23:00:00Z
2013,3,1,1845,1850,-5,2006,2041,-35,DL,1235,N317NB,LGA,PIT,54,335,18,50,2013-03-01T23:00:00Z
2013,11,6,606,611,-5,844,912,-28,B6,601,N531JB,JFK,FLL,139,1069,6,11,2013-11-06T11:00:00Z
2013,10,21,1535,1545,-10,1651,1705,-14,AA,256,N3JSAA,JFK,BOS,39,187,15,45,2013-10-21T19:00:00Z
2013,6,17,2306,2159,67,56,2344,72,B6,1109,N190JB,JFK,RDU,68,427,21,59,2013-06-18T01:00:00Z
2013,8,4,1703,1659,4,1904,1919,-15,DL,2042,N321NB,EWR,ATL,100,746,16,59,2013-08-04T20:00:00Z
2013,10,21,1204,1205,-1,1451,1454,-3,9E,3508,N925XJ,LGA,JAX,135,833,12,5,2013-10-21T16:00:00Z
2013,7,21,1434,1440,-6,1606,1605,1,EV,5713,N877AS,LGA,IAD,64,229,14,40,2013-07-21T18:00:00Z
2013,5,28,714,717,-3,856,912,-16,EV,4420,N14950,EWR,GSP,86,594,7,17,2013-05-28T11:00:00Z
2013,2,20,612,610,2,857,910,-13,AA,1895,N5BRAA,EWR,MIA,146,1085,6,10,2013-02-20T11:00:00Z
2013,9,25,757,800,-3,919,929,-10,UA,1177,N27421,EWR,ORD,106,719,8,0,2013-09-25T12:00:00Z
2013,4,19,1047,1050,-3,1226,1224,2,UA,272,N843UA,EWR,ORD,121,719,10,50,2013-04-19T14:00:00Z
2013,4,29,555,600,-5,832,810,22,MQ,4650,N514MQ,LGA,ATL,126,762,6,0,2013-04-29T10:00:00Z
2013,12,8,NA,1930,NA,NA,2047,NA,EV,5714,N877AS,JFK,IAD,NA,228,19,30,2013-12-09T00:00:00Z
2013,11,26,719,700,19,1048,1023,25,DL,472,N195DN,JFK,LAX,334,2475,7,0,2013-11-26T12:00:00Z
2013,9,5,1642,1645,-3,1832,1913,-41,EV,4328,N13123,EWR,MSY,154,1167,16,45,2013-09-05T20:00:00Z
2013,9,12,6,1935,271,231,2232,239,DL,1485,N916DE,LGA,MCO,125,950,19,35,2013-09-12T23:00:00Z
2013,7,26,1801,1735,26,1933,1906,27,DL,2383,N360NW,LGA,PWM,45,269,17,35,2013-07-26T21:00:00Z
2013,6,6,830,840,-10,953,955,-2,EV,4420,N11565,EWR,ORF,54,284,8,40,2013-06-06T12:00:00Z
